ID,ActionDate,ActionType,NullColumn,
11141,12/31/05,Phone Call,,
11141,11/9/05,Meeting,,
11142,5/19/10,Meeting,,
11143,5/19/10,Meeting,,
11149,11/9/09,Meeting,,
11149,11/17/09,Email,,
11149,6/18/15,Mailing,,
11149,2/1/16,Email,,
11149,2/16/16,Email,,
11150,9/2/15,Mailing,,
11151,1/20/04,Meeting,,
11151,1/20/04,Meeting,,
11151,9/28/07,Meeting,,
11151,10/11/07,Email,,
11151,12/3/12,Mailing,,
11151,12/18/12,Mailing,,
11151,12/17/13,Email,,
11151,12/19/13,Mailing,,
11151,4/24/15,Mailing,,
11185,7/28/05,Meeting,,
11185,8/24/05,Phone Call,,
11185,12/16/05,Phone Call,,
11185,12/16/05,Email,,
11185,12/16/05,Phone Call,,
11185,11/11/10,Email,,
11185,3/16/12,Mailing,,
11185,10/13/10,Meeting,,
11185,4/17/13,Email,,
11185,6/11/13,Mailing,,
11185,6/20/13,Email,,
11185,11/6/13,Email,,
11185,5/22/14,Phone Call,,
11185,5/22/14,Email,,
11185,12/16/14,Mailing,,
11185,5/7/15,Phone Call,,
11185,5/11/15,Phone Call,,
11185,5/14/15,Mailing,,
11186,11/17/14,Mailing,,
11187,11/16/12,Email,,
11187,11/29/12,Email,,
11187,11/30/12,Email,,
11187,12/7/12,Email,,
11187,11/21/13,Email,,
11190,6/17/14,Mailing,,
11192,1/29/08,Meeting,,
11192,12/17/08,Mailing,,
11192,6/23/10,Mailing,,
11192,8/24/10,Meeting,,
11192,8/27/10,Mailing,,
11192,10/14/10,Phone Call,,
11192,12/15/10,Mailing,,
11192,12/16/11,Mailing,,
11192,12/19/11,Mailing,,
11192,5/7/12,Mailing,,
11192,12/17/12,Mailing,,
11192,12/20/12,Mailing,,
11192,4/12/13,Meeting,,
11192,5/7/13,Mailing,,
11192,6/5/13,Mailing,,
11192,12/16/13,Mailing,,
11192,12/20/13,Mailing,,
11193,5/7/12,Mailing,,
11193,12/20/12,Mailing,,
11193,6/5/13,Mailing,,
11195,11/27/12,Mailing,,
11196,1/17/13,Email,,
11196,3/7/14,Email,,
11200,9/25/06,Phone Call,,
11200,4/30/07,Mailing,,
11202,9/29/14,Meeting,,
11202,6/3/15,Mailing,,
11203,5/6/13,Mailing,,
11203,5/17/13,Email,,
11203,9/15/14,Meeting,,
11203,11/5/14,Mailing,,
11203,4/14/15,Email,,
11203,4/20/15,Meeting,,
11203,1/7/16,Meeting,,
1121,7/19/06,Mailing,,
11212,10/14/11,Meeting,,
11212,10/17/11,Mailing,,
11219,2/9/15,Email,,
11229,12/21/05,Phone Call,,
11229,5/5/08,Meeting,,
11229,3/16/10,Meeting,,
11229,4/5/10,Mailing,,
11229,3/16/10,Meeting,,
11229,8/29/12,Meeting,,
11229,9/13/12,Mailing,,
11229,9/25/13,Mailing,,
11229,10/28/13,Phone Call,,
11229,9/16/13,Meeting,,
11229,11/8/13,Email,,
11229,12/17/13,Mailing,,
11229,1/23/14,Meeting,,
11229,3/18/14,Meeting,,
11229,3/25/14,Email,,
11229,4/7/14,Mailing,,
11229,5/20/14,Phone Call,,
11229,2/5/16,Phone Call,,
11230,3/8/06,Meeting,,
11230,8/31/06,Meeting,,
11230,8/31/06,Email,,
11231,3/8/06,Meeting,,
11231,3/29/06,Mailing,,
11231,8/31/06,Meeting,,
11235,10/13/05,Meeting,,
11235,11/6/05,Mailing,,
11235,12/21/05,Mailing,,
11235,4/14/06,Email,,
11235,7/31/06,Email,,
11236,1/21/10,Phone Call,,
11236,11/16/12,Email,,
11236,12/3/12,Email,,
11236,5/23/14,Mailing,,
11236,5/28/14,Mailing,,
11236,9/3/15,Email,,
11236,2/17/16,Email,,
11236,2/23/16,Meeting,,
11238,2/9/06,Meeting,,
11238,3/9/06,Mailing,,
11240,12/10/04,Meeting,,
11240,3/24/08,Mailing,,
11240,3/25/08,Email,,
11240,12/11/08,Email,,
11240,12/12/08,Email,,
11240,12/12/08,Email,,
11240,11/1/11,Mailing,,
11240,3/29/12,Meeting,,
11240,4/10/12,Mailing,,
11240,5/18/12,Phone Call,,
11240,4/5/13,Email,,
11240,5/13/13,Mailing,,
11251,2/10/05,Phone Call,,
11251,7/13/05,Mailing,,
11251,10/16/07,Phone Call,,
11251,2/13/09,Mailing,,
11258,9/7/05,Meeting,,
11258,2/2/06,Meeting,,
11259,3/17/05,Meeting,,
11259,8/17/05,Phone Call,,
11259,9/2/05,Phone Call,,
11259,9/7/05,Meeting,,
11259,10/11/05,Phone Call,,
11259,8/10/06,Phone Call,,
11259,10/23/06,Meeting,,
11259,10/21/08,Meeting,,
11259,10/21/08,Meeting,,
11259,10/14/09,Phone Call,,
11259,10/19/09,Meeting,,
11259,12/3/09,Phone Call,,
11259,12/10/09,Meeting,,
11259,1/12/10,Meeting,,
11259,2/21/10,Phone Call,,
11259,5/11/11,Phone Call,,
11259,9/20/11,Email,,
11259,9/29/11,Phone Call,,
11259,12/16/11,Mailing,,
11259,2/7/12,Meeting,,
11259,6/12/13,Mailing,,
11259,12/12/13,Meeting,,
11259,12/20/13,Mailing,,
11259,11/7/15,Meeting,,
11259,12/18/15,Mailing,,
11259,2/10/14,Mailing,,
11259,2/9/15,Mailing,,
11259,1/15/16,Phone Call,,
1126,4/29/09,Phone Call,,
1126,12/10/09,Phone Call,,
11261,9/7/05,Meeting,,
11261,6/2/10,Phone Call,,
11261,6/1/15,Email,,
11261,11/7/15,Meeting,,
11262,9/7/05,Meeting,,
11262,12/16/05,Mailing,,
11262,5/8/08,Phone Call,,
11262,5/28/08,Email,,
11262,12/3/10,Meeting,,
11262,4/11/11,Phone Call,,
11262,8/10/11,Phone Call,,
11262,8/9/11,Email,,
11262,12/8/11,Mailing,,
11262,4/12/12,Phone Call,,
11262,11/27/12,Mailing,,
11262,5/30/13,Email,,
11262,7/24/14,Mailing,,
11262,6/3/15,Email,,
11265,12/14/09,Email,,
11265,3/4/10,Mailing,,
11265,2/24/10,Meeting,,
11269,1/12/12,Meeting,,
11269,1/20/12,Mailing,,
11269,4/30/13,Meeting,,
11269,7/31/14,Meeting,,
11269,8/1/14,Mailing,,
11269,7/31/14,Meeting,,
11272,3/16/05,Phone Call,,
11273,6/20/05,Mailing,,
11278,10/20/06,Meeting,,
11278,5/15/08,Meeting,,
11278,7/5/12,Email,,
11279,9/29/04,Meeting,,
11279,9/28/05,Phone Call,,
11279,11/19/05,Meeting,,
11279,12/14/05,Email,,
11279,12/21/05,Mailing,,
11279,2/15/08,Meeting,,
11279,7/23/08,Mailing,,
11279,12/10/08,Meeting,,
11279,3/25/09,Phone Call,,
11279,4/5/10,Email,,
11279,5/23/11,Email,,
11279,9/7/11,Meeting,,
11279,7/1/15,Mailing,,
11280,9/2/11,Meeting,,
11280,4/12/12,Mailing,,
11280,4/17/13,Mailing,,
11280,4/30/13,Mailing,,
11280,1/23/14,Mailing,,
11280,1/24/14,Mailing,,
11280,3/23/15,Phone Call,,
11280,5/20/15,Mailing,,
11281,1/23/14,Mailing,,
11285,7/30/04,Email,,
11285,9/5/07,Phone Call,,
11285,3/24/08,Meeting,,
11285,8/19/08,Meeting,,
11285,7/22/09,Mailing,,
11285,3/15/10,Meeting,,
11285,5/26/10,Email,,
11285,5/28/10,Mailing,,
11285,5/12/11,Phone Call,,
11285,5/16/11,Email,,
11285,4/30/12,Email,,
11285,12/18/12,Mailing,,
11285,6/14/13,Meeting,,
11285,7/18/13,Mailing,,
11285,11/8/13,Email,,
11285,5/19/14,Email,,
11285,7/10/14,Phone Call,,
11285,11/17/14,Mailing,,
11285,3/31/15,Mailing,,
11285,12/15/15,Mailing,,
11286,9/11/07,Meeting,,
11286,6/23/08,Email,,
11286,3/24/08,Meeting,,
11286,8/19/08,Meeting,,
11286,11/24/08,Email,,
11286,11/23/09,Mailing,,
11286,3/15/10,Meeting,,
11286,4/3/12,Email,,
11286,7/1/14,Phone Call,,
11286,11/17/14,Mailing,,
11286,3/31/15,Email,,
11286,12/15/15,Mailing,,
11292,2/19/10,Phone Call,,
11292,4/11/11,Phone Call,,
11292,4/25/12,Email,,
11292,10/22/12,Mailing,,
11293,2/19/10,Phone Call,,
11293,4/11/11,Phone Call,,
11293,4/25/12,Email,,
11294,5/29/08,Phone Call,,
11296,11/30/05,Meeting,,
11296,1/24/06,Meeting,,
11296,8/30/06,Phone Call,,
11296,9/29/06,Phone Call,,
11296,10/11/06,Phone Call,,
11296,11/21/06,Email,,
11296,11/15/06,Meeting,,
11296,3/5/08,Meeting,,
11296,8/8/08,Email,,
11296,11/12/08,Email,,
11296,9/19/12,Email,,
11308,12/16/05,Meeting,,
11308,5/14/08,Phone Call,,
11309,12/22/05,Mailing,,
11309,11/10/06,Meeting,,
11309,4/28/08,Phone Call,,
11311,5/18/04,Meeting,,
11311,2/17/05,Phone Call,,
11311,3/21/05,Phone Call,,
11311,4/16/05,Meeting,,
11311,9/13/05,Phone Call,,
11311,9/13/05,Phone Call,,
11311,4/5/06,Meeting,,
11311,3/26/07,Phone Call,,
11311,9/4/07,Meeting,,
11311,10/23/08,Meeting,,
11311,10/24/08,Meeting,,
11311,11/10/08,Mailing,,
11311,10/26/09,Email,,
11311,10/27/09,Email,,
11311,12/2/09,Phone Call,,
11311,2/24/11,Phone Call,,
11311,2/25/11,Phone Call,,
11311,12/27/11,Email,,
11311,4/11/12,Email,,
11311,5/15/12,Email,,
11311,10/24/13,Mailing,,
11311,10/27/14,Email,,
11311,10/26/15,Email,,
11311,3/2/16,Email,,
11318,7/12/05,Phone Call,,
11318,11/19/07,Meeting,,
11318,1/9/08,Phone Call,,
11318,3/17/08,Mailing,,
11318,4/29/08,Phone Call,,
11318,5/20/08,Phone Call,,
11318,11/24/08,Mailing,,
11318,2/27/09,Phone Call,,
11318,6/17/09,Mailing,,
11318,11/23/09,Mailing,,
11319,11/19/07,Meeting,,
11319,4/29/08,Phone Call,,
11319,2/27/09,Phone Call,,
11319,6/17/09,Mailing,,
11319,9/23/11,Mailing,,
11319,12/16/11,Mailing,,
11319,6/4/12,Mailing,,
11319,6/4/13,Mailing,,
11319,6/8/15,Mailing,,
11320,5/15/15,Email,,
11322,11/3/05,Meeting,,
11322,11/6/05,Mailing,,
11322,12/7/05,Email,,
11322,12/21/05,Mailing,,
11322,4/15/06,Email,,
11322,8/27/08,Mailing,,
11336,11/15/06,Phone Call,,
11336,3/12/10,Phone Call,,
11339,5/1/03,Mailing,,
11339,2/6/04,Meeting,,
11339,5/25/04,Meeting,,
11339,10/6/04,Meeting,,
11339,6/18/07,Phone Call,,
11339,4/17/08,Phone Call,,
11339,5/2/08,Phone Call,,
11339,5/2/08,Phone Call,,
11339,5/15/08,Phone Call,,
11339,5/22/09,Phone Call,,
11339,5/19/10,Meeting,,
11339,5/24/10,Mailing,,
11339,5/24/10,Phone Call,,
11339,12/3/10,Phone Call,,
11339,12/3/10,Phone Call,,
11339,3/8/11,Phone Call,,
11339,5/20/11,Email,,
11339,5/20/11,Meeting,,
11339,4/18/13,Meeting,,
11339,5/20/13,Mailing,,
11339,1/1/14,Meeting,,
11341,2/8/08,Phone Call,,
11341,4/17/08,Phone Call,,
11341,4/17/08,Phone Call,,
11341,9/2/08,Email,,
11341,5/12/10,Phone Call,,
11341,7/31/13,Email,,
11341,4/2/15,Email,,
11341,12/7/15,Email,,
11343,6/10/08,Meeting,,
11343,6/17/08,Email,,
11346,10/13/03,Phone Call,,
11346,12/10/04,Meeting,,
11346,1/10/05,Phone Call,,
11346,5/2/06,Phone Call,,
11346,7/12/07,Phone Call,,
11346,5/17/13,Phone Call,,
11346,5/31/13,Phone Call,,
11346,5/24/13,Mailing,,
11346,8/15/15,Phone Call,,
11346,8/19/15,Phone Call,,
11346,8/20/15,Meeting,,
11346,11/9/15,Email,,
11346,2/17/16,Phone Call,,
11347,9/14/07,Phone Call,,
11347,9/20/07,Phone Call,,
11347,5/17/13,Phone Call,,
11347,8/15/15,Phone Call,,
11347,8/19/15,Phone Call,,
11348,1/22/04,Meeting,,
11348,10/14/04,Meeting,,
11348,3/8/05,Meeting,,
11348,8/16/05,Meeting,,
11348,7/17/06,Phone Call,,
11348,12/10/07,Email,,
11348,5/19/08,Phone Call,,
11348,8/21/08,Meeting,,
11348,9/3/08,Mailing,,
11348,11/25/08,Mailing,,
11348,5/12/09,Phone Call,,
11348,5/18/09,Mailing,,
11348,10/1/09,Phone Call,,
11348,10/5/09,Phone Call,,
11348,12/7/09,Mailing,,
11348,5/23/11,Phone Call,,
11348,4/19/12,Email,,
11348,8/30/12,Email,,
11348,3/18/15,Email,,
11349,5/19/08,Phone Call,,
11349,8/21/08,Meeting,,
11349,8/21/08,Phone Call,,
11349,5/12/09,Phone Call,,
11349,10/5/09,Phone Call,,
11349,5/23/11,Phone Call,,
11349,8/30/12,Phone Call,,
11350,7/6/06,Mailing,,
11355,12/3/04,Mailing,,
11355,11/10/08,Mailing,,
11357,9/21/05,Meeting,,
11357,7/13/05,Mailing,,
11357,9/23/05,Mailing,,
11357,12/19/05,Mailing,,
11357,4/14/06,Email,,
11357,7/18/06,Mailing,,
11357,5/30/12,Phone Call,,
1136,1/7/08,Meeting,,
1136,6/12/08,Phone Call,,
1136,6/21/08,Phone Call,,
1136,7/11/08,Phone Call,,
1136,8/22/08,Meeting,,
1136,11/5/08,Meeting,,
1136,11/21/08,Phone Call,,
1136,3/19/09,Meeting,,
1136,12/9/09,Meeting,,
1136,3/18/10,Phone Call,,
1136,9/9/10,Meeting,,
1136,5/20/11,Mailing,,
1136,8/21/12,Phone Call,,
1136,9/13/12,Meeting,,
1136,9/28/12,Email,,
1136,10/17/12,Email,,
1136,11/19/12,Email,,
1136,1/10/13,Mailing,,
1136,1/22/13,Phone Call,,
1136,1/28/13,Email,,
1136,2/4/13,Meeting,,
1136,2/5/13,Email,,
1136,3/25/13,Phone Call,,
1136,3/28/13,Mailing,,
1136,4/22/13,Phone Call,,
1136,5/15/13,Phone Call,,
1136,5/23/13,Meeting,,
1136,6/12/13,Mailing,,
1136,9/3/13,Email,,
1136,10/5/13,Email,,
1136,10/24/13,Mailing,,
1136,10/24/13,Mailing,,
1136,10/28/13,Email,,
1136,10/23/13,Meeting,,
1136,10/31/13,Mailing,,
1136,11/2/13,Phone Call,,
1136,12/20/13,Meeting,,
1136,1/6/14,Mailing,,
1136,1/7/14,Email,,
1136,4/10/14,Mailing,,
1136,8/19/14,Mailing,,
1136,9/3/14,Meeting,,
1136,9/29/14,Phone Call,,
1136,9/26/14,Email,,
1136,10/7/14,Mailing,,
1136,10/7/14,Mailing,,
1136,10/2/14,Meeting,,
1136,10/28/14,Meeting,,
1136,10/31/14,Mailing,,
1136,1/14/15,Mailing,,
1136,12/3/15,Phone Call,,
1136,12/9/15,Meeting,,
1136,1/4/16,Email,,
1136,1/19/16,Mailing,,
1136,1/13/16,Meeting,,
1136,2/15/16,Email,,
1136,2/19/16,Email,,
1136,2/26/16,Mailing,,
11367,1/20/04,Meeting,,
11367,12/4/07,Meeting,,
11367,4/3/13,Phone Call,,
11367,12/12/13,Meeting,,
11367,3/18/14,Meeting,,
11367,3/18/14,Phone Call,,
11367,7/22/14,Phone Call,,
11369,9/8/14,Mailing,,
11376,9/5/13,Meeting,,
11376,2/12/15,Email,,
11379,10/24/07,Meeting,,
11379,12/14/07,Meeting,,
11379,8/31/12,Meeting,,
11379,9/12/12,Mailing,,
11379,5/21/13,Mailing,,
11379,12/20/13,Email,,
11379,1/27/16,Email,,
11379,1/28/16,Meeting,,
11380,12/20/13,Email,,
11380,11/6/15,Mailing,,
11380,1/29/16,Email,,
11380,2/5/16,Meeting,,
11386,7/31/14,Meeting,,
11386,8/1/14,Mailing,,
11387,8/1/14,Mailing,,
11397,5/16/07,Mailing,,
11397,5/16/08,Phone Call,,
11397,2/10/12,Mailing,,
11397,11/7/13,Email,,
11397,7/22/14,Mailing,,
11397,2/6/12,Meeting,,
11397,8/27/14,Meeting,,
11397,9/12/14,Email,,
11397,9/24/14,Mailing,,
11397,12/16/14,Mailing,,
11397,4/16/15,Email,,
11397,6/10/15,Mailing,,
11397,7/14/15,Email,,
11397,7/31/15,Phone Call,,
11397,2/2/16,Mailing,,
11411,4/21/05,Meeting,,
11411,9/30/14,Email,,
11415,12/15/14,Email,,
1142,2/15/06,Meeting,,
1142,12/1/09,Meeting,,
1142,12/10/09,Mailing,,
1142,10/19/12,Mailing,,
1142,10/24/12,Email,,
11427,6/27/14,Meeting,,
11427,10/14/15,Mailing,,
1143,12/24/04,Meeting,,
1143,9/27/07,Meeting,,
1143,2/10/08,Meeting,,
1143,5/19/08,Phone Call,,
1143,4/1/09,Meeting,,
1143,4/7/09,Mailing,,
1143,11/2/09,Mailing,,
1143,10/29/11,Mailing,,
1143,10/18/11,Meeting,,
1143,10/21/11,Mailing,,
1143,12/16/11,Mailing,,
1143,6/18/12,Mailing,,
1143,10/23/12,Mailing,,
1143,12/20/12,Mailing,,
1143,6/13/13,Mailing,,
1143,6/17/13,Mailing,,
1143,10/25/13,Mailing,,
1143,5/8/15,Phone Call,,
1143,5/8/15,Phone Call,,
1143,6/15/15,Mailing,,
1143,7/22/15,Meeting,,
1143,8/25/15,Meeting,,
1143,9/29/15,Meeting,,
1143,10/1/15,Phone Call,,
1143,7/24/15,Mailing,,
1143,8/25/15,Mailing,,
1143,9/2/15,Mailing,,
1143,6/25/15,Mailing,,
1143,8/7/15,Email,,
1143,10/26/15,Mailing,,
1143,11/13/15,Meeting,,
1144,6/27/02,Meeting,,
1144,11/8/02,Meeting,,
1144,11/11/03,Meeting,,
1144,3/13/04,Meeting,,
1144,11/28/05,Phone Call,,
1144,12/20/05,Meeting,,
1144,2/16/06,Meeting,,
1144,9/12/06,Meeting,,
1144,10/19/06,Meeting,,
1144,9/27/07,Meeting,,
1144,2/10/08,Meeting,,
1144,5/19/08,Phone Call,,
1144,4/1/09,Meeting,,
1144,4/7/09,Mailing,,
1144,6/23/09,Phone Call,,
1144,7/27/09,Meeting,,
1144,6/18/12,Mailing,,
1144,6/13/13,Mailing,,
1144,6/17/13,Mailing,,
1144,6/15/15,Mailing,,
1144,11/13/15,Meeting,,
11468,2/19/09,Meeting,,
11468,2/19/09,Mailing,,
11493,8/22/14,Mailing,,
1152,5/29/14,Phone Call,,
1152,3/9/15,Phone Call,,
1152,3/10/15,Mailing,,
1152,3/9/15,Phone Call,,
1152,3/24/15,Phone Call,,
1152,3/30/15,Mailing,,
11521,4/10/12,Phone Call,,
11537,7/27/05,Phone Call,,
11537,1/15/08,Meeting,,
11537,1/17/08,Email,,
11537,3/31/08,Mailing,,
11537,10/16/08,Email,,
11537,10/30/08,Meeting,,
11537,5/26/10,Email,,
11537,5/18/11,Email,,
11537,12/8/11,Mailing,,
11537,5/30/13,Email,,
11537,9/29/14,Meeting,,
11537,11/5/14,Mailing,,
11537,10/28/14,Mailing,,
11537,1/21/16,Email,,
11537,2/17/16,Email,,
1154,4/4/06,Meeting,,
1155,5/24/11,Email,,
1155,8/16/12,Email,,
11552,6/30/11,Email,,
11552,1/23/14,Email,,
11561,6/10/14,Phone Call,,
11561,10/3/14,Email,,
11568,5/31/06,Email,,
11578,5/31/06,Email,,
1159,7/20/05,Phone Call,,
11601,2/6/13,Meeting,,
11601,1/14/14,Email,,
11601,1/21/14,Email,,
11601,1/21/14,Mailing,,
11601,3/4/14,Mailing,,
11601,8/28/14,Mailing,,
11601,10/15/14,Mailing,,
11601,3/10/15,Email,,
11601,6/1/15,Mailing,,
11601,9/24/15,Mailing,,
11601,10/14/15,Mailing,,
11601,2/23/16,Email,,
1162,2/4/05,Meeting,,
1162,9/11/07,Meeting,,
1162,5/20/08,Phone Call,,
1162,5/30/13,Email,,
1162,2/17/15,Mailing,,
1162,2/18/14,Mailing,,
1162,3/16/15,Phone Call,,
11638,12/21/05,Mailing,,
11638,7/18/06,Mailing,,
11638,4/18/08,Phone Call,,
11651,8/10/07,Meeting,,
11658,3/6/13,Phone Call,,
1166,9/23/05,Phone Call,,
1166,12/2/08,Phone Call,,
1166,1/5/09,Email,,
1166,6/3/09,Phone Call,,
1166,6/8/09,Phone Call,,
1166,9/3/09,Phone Call,,
1166,9/9/09,Meeting,,
1166,3/3/10,Meeting,,
1166,10/1/10,Phone Call,,
1166,4/28/11,Phone Call,,
1166,5/13/11,Phone Call,,
1166,5/20/11,Email,,
1166,6/17/11,Meeting,,
1166,12/15/11,Phone Call,,
1166,12/19/11,Phone Call,,
1166,1/23/12,Email,,
1166,2/16/12,Email,,
1166,9/14/12,Phone Call,,
1166,12/18/12,Mailing,,
1166,10/18/13,Mailing,,
1166,12/19/13,Mailing,,
1166,5/20/14,Mailing,,
1166,9/25/14,Email,,
1166,6/10/15,Email,,
1166,8/20/15,Mailing,,
1166,11/2/15,Phone Call,,
1166,11/6/15,Phone Call,,
1166,1/8/16,Email,,
11670,9/5/03,Meeting,,
11670,3/1/06,Meeting,,
11670,5/7/14,Mailing,,
11670,6/18/14,Mailing,,
11670,6/18/14,Email,,
11670,4/22/14,Meeting,,
11670,10/3/14,Email,,
1168,6/2/08,Email,,
1168,3/31/10,Phone Call,,
1168,4/16/10,Meeting,,
1168,4/27/10,Phone Call,,
1168,5/17/10,Phone Call,,
1168,6/7/10,Email,,
1168,12/5/11,Email,,
1168,1/19/12,Email,,
1168,4/3/12,Email,,
1168,3/29/13,Email,,
1168,4/15/13,Email,,
1168,4/18/13,Email,,
1168,6/17/14,Email,,
11741,6/26/14,Mailing,,
1177,2/26/04,Meeting,,
1177,9/14/05,Meeting,,
1177,10/7/05,Meeting,,
1177,10/18/07,Meeting,,
1177,3/19/13,Meeting,,
1177,3/28/13,Meeting,,
1177,4/5/13,Email,,
1177,5/21/13,Phone Call,,
1177,7/8/13,Meeting,,
1177,5/30/13,Email,,
1177,4/22/14,Phone Call,,
1177,5/6/14,Phone Call,,
1177,5/20/15,Phone Call,,
1177,5/8/15,Mailing,,
1177,10/20/15,Phone Call,,
1177,2/17/16,Phone Call,,
1179,10/7/05,Meeting,,
1179,4/12/07,Meeting,,
1179,5/21/08,Phone Call,,
1179,1/26/10,Email,,
1179,5/18/12,Phone Call,,
1179,6/15/12,Meeting,,
1179,3/13/14,Meeting,,
1179,5/29/14,Phone Call,,
1179,8/4/14,Mailing,,
1179,11/5/14,Mailing,,
11799,1/19/05,Meeting,,
11799,5/15/13,Email,,
11799,5/30/13,Phone Call,,
11799,6/18/13,Mailing,,
1180,5/21/08,Phone Call,,
11801,5/15/13,Email,,
11801,5/30/13,Phone Call,,
11801,6/18/13,Mailing,,
11809,1/20/04,Meeting,,
11809,5/31/05,Email,,
11809,5/18/05,Meeting,,
11809,10/19/05,Meeting,,
11809,3/3/08,Email,,
11809,3/17/08,Phone Call,,
11809,4/23/08,Email,,
11809,4/28/08,Phone Call,,
11809,5/16/08,Meeting,,
11809,12/2/08,Phone Call,,
11809,9/23/09,Meeting,,
11809,9/23/09,Email,,
11809,12/11/09,Mailing,,
11809,1/7/10,Email,,
11809,4/14/10,Phone Call,,
11809,4/20/10,Email,,
11809,4/22/10,Email,,
11809,12/10/10,Phone Call,,
11809,5/23/11,Email,,
11809,1/9/12,Meeting,,
11809,5/22/14,Mailing,,
11866,5/29/14,Phone Call,,
11871,7/14/04,Email,,
11897,4/8/05,Meeting,,
11897,7/19/05,Phone Call,,
11897,7/29/05,Meeting,,
11897,2/14/06,Meeting,,
11897,7/14/06,Meeting,,
11897,7/25/06,Mailing,,
11897,8/22/06,Meeting,,
11897,10/17/06,Meeting,,
11897,4/24/07,Meeting,,
11897,5/4/07,Meeting,,
11897,9/29/07,Meeting,,
11897,12/18/07,Meeting,,
11897,2/6/09,Meeting,,
11897,4/22/09,Email,,
11897,7/22/09,Mailing,,
1190,2/18/10,Email,,
1190,2/19/10,Meeting,,
1190,3/5/10,Email,,
1190,6/8/11,Meeting,,
1190,10/6/15,Email,,
11904,5/28/13,Email,,
11904,5/29/13,Email,,
11904,7/26/13,Email,,
11904,8/15/13,Mailing,,
11904,9/3/13,Email,,
11904,10/23/13,Email,,
11904,12/19/13,Mailing,,
11904,1/7/14,Email,,
11904,4/7/14,Email,,
11904,4/9/14,Mailing,,
11904,4/15/14,Mailing,,
11904,7/22/14,Mailing,,
11920,5/31/06,Meeting,,
11920,10/11/07,Meeting,,
11920,7/20/10,Mailing,,
11920,5/20/13,Email,,
11920,5/23/14,Phone Call,,
11920,5/23/14,Mailing,,
11926,6/10/13,Mailing,,
11926,7/1/13,Email,,
11931,11/12/04,Meeting,,
11934,9/29/11,Meeting,,
11934,10/3/11,Mailing,,
11934,5/5/14,Meeting,,
11934,5/11/15,Email,,
11934,6/9/15,Mailing,,
11934,2/26/16,Email,,
11936,5/10/07,Phone Call,,
11936,8/8/07,Phone Call,,
11936,10/30/08,Phone Call,,
11936,7/11/15,Email,,
11936,11/24/15,Mailing,,
11953,9/16/03,Phone Call,,
11953,12/4/03,Meeting,,
11953,3/11/04,Meeting,,
11953,5/27/04,Phone Call,,
11953,6/26/06,Mailing,,
11953,10/18/07,Meeting,,
11953,2/26/08,Meeting,,
11953,7/29/08,Phone Call,,
11953,9/15/08,Meeting,,
11953,10/27/08,Phone Call,,
11953,11/26/08,Phone Call,,
11953,1/21/09,Email,,
11953,2/9/09,Phone Call,,
11953,8/18/09,Phone Call,,
11953,10/26/09,Email,,
11953,9/15/09,Meeting,,
11953,1/25/10,Meeting,,
11953,3/1/10,Email,,
11953,5/20/11,Mailing,,
11953,5/23/11,Email,,
11953,3/5/13,Phone Call,,
11953,3/5/13,Phone Call,,
11953,2/28/13,Email,,
11953,10/23/13,Phone Call,,
11953,1/1/14,Meeting,,
11953,7/16/14,Email,,
11953,10/8/14,Email,,
11953,2/25/15,Email,,
1196,12/17/12,Email,,
11960,5/29/15,Email,,
11960,5/29/15,Phone Call,,
11963,10/17/05,Mailing,,
11963,11/15/13,Meeting,,
11972,1/12/05,Meeting,,
11972,8/4/05,Phone Call,,
11986,5/30/12,Phone Call,,
11989,10/19/11,Email,,
11989,10/20/11,Email,,
11989,1/9/12,Email,,
11989,4/8/13,Mailing,,
11989,5/14/15,Email,,
11989,2/25/16,Email,,
11998,5/27/15,Mailing,,
11998,11/30/15,Email,,
11998,2/4/16,Mailing,,
11999,11/14/12,Mailing,,
12,1/12/05,Meeting,,
12,8/4/05,Phone Call,,
12,10/10/05,Phone Call,,
12,11/4/06,Meeting,,
12,9/17/07,Meeting,,
12,5/7/08,Phone Call,,
12,5/16/08,Email,,
12,10/8/08,Meeting,,
12,10/23/08,Mailing,,
12,2/26/09,Phone Call,,
12,4/27/09,Phone Call,,
12,1/7/10,Phone Call,,
12,3/25/10,Meeting,,
12,5/24/10,Phone Call,,
12,5/24/10,Phone Call,,
12,6/3/10,Email,,
12,11/18/10,Phone Call,,
12,3/4/11,Phone Call,,
12,7/14/11,Phone Call,,
12,12/22/11,Mailing,,
12,3/30/12,Email,,
12,4/2/12,Email,,
12,4/16/12,Phone Call,,
12,4/24/13,Meeting,,
12,11/1/13,Email,,
12,7/31/14,Mailing,,
12,8/21/14,Meeting,,
12,9/16/14,Email,,
12,9/19/14,Mailing,,
12,10/14/14,Email,,
12,11/21/14,Email,,
12,12/16/14,Phone Call,,
12,5/7/15,Phone Call,,
12,2/25/16,Email,,
12,2/26/16,Mailing,,
1200,2/7/06,Meeting,,
1200,3/14/06,Mailing,,
1200,7/22/09,Meeting,,
1200,5/13/11,Phone Call,,
1200,6/4/14,Meeting,,
1200,6/10/15,Mailing,,
12000,5/28/14,Phone Call,,
12004,8/31/15,Mailing,,
12005,5/17/13,Email,,
12006,5/20/15,Phone Call,,
12006,5/20/15,Email,,
12007,9/12/05,Email,,
12007,9/28/05,Mailing,,
12007,3/12/08,Email,,
